paper_id,title,abstract,image_id,image_path
arxiv.2023.00139,GAN-based Approach for Classification on COCO,"We propose a novel GAN architecture for classification. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 10%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00139_img_2,data/images/samples/arxiv.2023.00139_img_2.png
arxiv.2020.00140,GPT-based Approach for Generation on MNIST,"We propose a novel GPT architecture for generation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00140_img_0,data/images/samples/arxiv.2020.00140_img_0.png
arxiv.2020.00140,GPT-based Approach for Generation on MNIST,"We propose a novel GPT architecture for generation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00140_img_1,data/images/samples/arxiv.2020.00140_img_1.png
arxiv.2020.00140,GPT-based Approach for Generation on MNIST,"We propose a novel GPT architecture for generation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 3%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00140_img_2,data/images/samples/arxiv.2020.00140_img_2.png
arxiv.2021.00141,RNN-based Approach for Segmentation on CIFAR,"We propose a novel RNN architecture for segmentation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 14%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00141_img_0,data/images/samples/arxiv.2021.00141_img_0.png
arxiv.2021.00141,RNN-based Approach for Segmentation on CIFAR,"We propose a novel RNN architecture for segmentation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 14%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00141_img_1,data/images/samples/arxiv.2021.00141_img_1.png
arxiv.2021.00141,RNN-based Approach for Segmentation on CIFAR,"We propose a novel RNN architecture for segmentation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 14%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00141_img_2,data/images/samples/arxiv.2021.00141_img_2.png
arxiv.2022.00142,GPT-based Approach for Generation on COCO,"We propose a novel GPT architecture for generation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 8%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00142_img_0,data/images/samples/arxiv.2022.00142_img_0.png
arxiv.2022.00142,GPT-based Approach for Generation on COCO,"We propose a novel GPT architecture for generation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 8%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00142_img_1,data/images/samples/arxiv.2022.00142_img_1.png
arxiv.2022.00142,GPT-based Approach for Generation on COCO,"We propose a novel GPT architecture for generation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 8%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00142_img_2,data/images/samples/arxiv.2022.00142_img_2.png
arxiv.2023.00143,GAN-based Approach for Detection on COCO,"We propose a novel GAN architecture for detection. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 5%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00143_img_0,data/images/samples/arxiv.2023.00143_img_0.png
arxiv.2023.00143,GAN-based Approach for Detection on COCO,"We propose a novel GAN architecture for detection. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 5%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00143_img_1,data/images/samples/arxiv.2023.00143_img_1.png
arxiv.2023.00143,GAN-based Approach for Detection on COCO,"We propose a novel GAN architecture for detection. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 5%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00143_img_2,data/images/samples/arxiv.2023.00143_img_2.png
arxiv.2020.00144,Transformer-based Approach for Detection on ImageNet,"We propose a novel Transformer architecture for detection. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 13%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00144_img_0,data/images/samples/arxiv.2020.00144_img_0.png
arxiv.2020.00144,Transformer-based Approach for Detection on ImageNet,"We propose a novel Transformer architecture for detection. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 13%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00144_img_1,data/images/samples/arxiv.2020.00144_img_1.png
arxiv.2020.00144,Transformer-based Approach for Detection on ImageNet,"We propose a novel Transformer architecture for detection. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 13%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00144_img_2,data/images/samples/arxiv.2020.00144_img_2.png
arxiv.2021.00145,GPT-based Approach for Generation on WikiText,"We propose a novel GPT architecture for generation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00145_img_0,data/images/samples/arxiv.2021.00145_img_0.png
arxiv.2021.00145,GPT-based Approach for Generation on WikiText,"We propose a novel GPT architecture for generation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00145_img_1,data/images/samples/arxiv.2021.00145_img_1.png
arxiv.2021.00145,GPT-based Approach for Generation on WikiText,"We propose a novel GPT architecture for generation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00145_img_2,data/images/samples/arxiv.2021.00145_img_2.png
arxiv.2022.00146,Transformer-based Approach for Classification on CIFAR,"We propose a novel Transformer architecture for classification. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 10%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00146_img_0,data/images/samples/arxiv.2022.00146_img_0.png
arxiv.2022.00146,Transformer-based Approach for Classification on CIFAR,"We propose a novel Transformer architecture for classification. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 10%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00146_img_1,data/images/samples/arxiv.2022.00146_img_1.png
arxiv.2022.00146,Transformer-based Approach for Classification on CIFAR,"We propose a novel Transformer architecture for classification. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 10%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00146_img_2,data/images/samples/arxiv.2022.00146_img_2.png
arxiv.2023.00147,GPT-based Approach for Translation on MNIST,"We propose a novel GPT architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00147_img_0,data/images/samples/arxiv.2023.00147_img_0.png
arxiv.2023.00147,GPT-based Approach for Translation on MNIST,"We propose a novel GPT architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00147_img_1,data/images/samples/arxiv.2023.00147_img_1.png
arxiv.2023.00147,GPT-based Approach for Translation on MNIST,"We propose a novel GPT architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00147_img_2,data/images/samples/arxiv.2023.00147_img_2.png
arxiv.2020.00148,GAN-based Approach for Generation on CIFAR,"We propose a novel GAN architecture for generation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00148_img_0,data/images/samples/arxiv.2020.00148_img_0.png
arxiv.2020.00148,GAN-based Approach for Generation on CIFAR,"We propose a novel GAN architecture for generation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00148_img_1,data/images/samples/arxiv.2020.00148_img_1.png
arxiv.2020.00148,GAN-based Approach for Generation on CIFAR,"We propose a novel GAN architecture for generation. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00148_img_2,data/images/samples/arxiv.2020.00148_img_2.png
arxiv.2021.00149,Transformer-based Approach for Classification on WikiText,"We propose a novel Transformer architecture for classification. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 13%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00149_img_0,data/images/samples/arxiv.2021.00149_img_0.png
arxiv.2021.00149,Transformer-based Approach for Classification on WikiText,"We propose a novel Transformer architecture for classification. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 13%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00149_img_1,data/images/samples/arxiv.2021.00149_img_1.png
arxiv.2021.00149,Transformer-based Approach for Classification on WikiText,"We propose a novel Transformer architecture for classification. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 13%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00149_img_2,data/images/samples/arxiv.2021.00149_img_2.png
arxiv.2022.00150,Transformer-based Approach for Segmentation on COCO,"We propose a novel Transformer architecture for segmentation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00150_img_0,data/images/samples/arxiv.2022.00150_img_0.png
arxiv.2022.00150,Transformer-based Approach for Segmentation on COCO,"We propose a novel Transformer architecture for segmentation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00150_img_1,data/images/samples/arxiv.2022.00150_img_1.png
arxiv.2022.00150,Transformer-based Approach for Segmentation on COCO,"We propose a novel Transformer architecture for segmentation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00150_img_2,data/images/samples/arxiv.2022.00150_img_2.png
arxiv.2023.00151,CNN-based Approach for Detection on ImageNet,"We propose a novel CNN architecture for detection. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 7%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00151_img_0,data/images/samples/arxiv.2023.00151_img_0.png
arxiv.2023.00151,CNN-based Approach for Detection on ImageNet,"We propose a novel CNN architecture for detection. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 7%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00151_img_1,data/images/samples/arxiv.2023.00151_img_1.png
arxiv.2023.00151,CNN-based Approach for Detection on ImageNet,"We propose a novel CNN architecture for detection. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 7%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00151_img_2,data/images/samples/arxiv.2023.00151_img_2.png
arxiv.2020.00152,Transformer-based Approach for Segmentation on ImageNet,"We propose a novel Transformer architecture for segmentation. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 2%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00152_img_0,data/images/samples/arxiv.2020.00152_img_0.png
arxiv.2020.00152,Transformer-based Approach for Segmentation on ImageNet,"We propose a novel Transformer architecture for segmentation. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 2%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00152_img_1,data/images/samples/arxiv.2020.00152_img_1.png
arxiv.2020.00152,Transformer-based Approach for Segmentation on ImageNet,"We propose a novel Transformer architecture for segmentation. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 2%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00152_img_2,data/images/samples/arxiv.2020.00152_img_2.png
arxiv.2021.00153,VAE-based Approach for Translation on MNIST,"We propose a novel VAE architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 1%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00153_img_0,data/images/samples/arxiv.2021.00153_img_0.png
arxiv.2021.00153,VAE-based Approach for Translation on MNIST,"We propose a novel VAE architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 1%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00153_img_1,data/images/samples/arxiv.2021.00153_img_1.png
arxiv.2021.00153,VAE-based Approach for Translation on MNIST,"We propose a novel VAE architecture for translation. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 1%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00153_img_2,data/images/samples/arxiv.2021.00153_img_2.png
arxiv.2022.00154,RNN-based Approach for Classification on MNIST,"We propose a novel RNN architecture for classification. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 14%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00154_img_0,data/images/samples/arxiv.2022.00154_img_0.png
arxiv.2022.00154,RNN-based Approach for Classification on MNIST,"We propose a novel RNN architecture for classification. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 14%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00154_img_1,data/images/samples/arxiv.2022.00154_img_1.png
arxiv.2022.00154,RNN-based Approach for Classification on MNIST,"We propose a novel RNN architecture for classification. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 14%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00154_img_2,data/images/samples/arxiv.2022.00154_img_2.png
arxiv.2023.00155,CNN-based Approach for Segmentation on ImageNet,"We propose a novel CNN architecture for segmentation. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00155_img_0,data/images/samples/arxiv.2023.00155_img_0.png
arxiv.2023.00155,CNN-based Approach for Segmentation on ImageNet,"We propose a novel CNN architecture for segmentation. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00155_img_1,data/images/samples/arxiv.2023.00155_img_1.png
arxiv.2023.00155,CNN-based Approach for Segmentation on ImageNet,"We propose a novel CNN architecture for segmentation. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00155_img_2,data/images/samples/arxiv.2023.00155_img_2.png
arxiv.2020.00156,BERT-based Approach for Classification on WikiText,"We propose a novel BERT architecture for classification. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 13%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00156_img_0,data/images/samples/arxiv.2020.00156_img_0.png
arxiv.2020.00156,BERT-based Approach for Classification on WikiText,"We propose a novel BERT architecture for classification. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 13%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00156_img_1,data/images/samples/arxiv.2020.00156_img_1.png
arxiv.2020.00156,BERT-based Approach for Classification on WikiText,"We propose a novel BERT architecture for classification. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 13%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00156_img_2,data/images/samples/arxiv.2020.00156_img_2.png
arxiv.2021.00157,BERT-based Approach for Classification on CIFAR,"We propose a novel BERT architecture for classification. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 13%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00157_img_0,data/images/samples/arxiv.2021.00157_img_0.png
arxiv.2021.00157,BERT-based Approach for Classification on CIFAR,"We propose a novel BERT architecture for classification. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 13%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00157_img_1,data/images/samples/arxiv.2021.00157_img_1.png
arxiv.2021.00157,BERT-based Approach for Classification on CIFAR,"We propose a novel BERT architecture for classification. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 13%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00157_img_2,data/images/samples/arxiv.2021.00157_img_2.png
arxiv.2022.00158,RNN-based Approach for Segmentation on ImageNet,"We propose a novel RNN architecture for segmentation. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00158_img_0,data/images/samples/arxiv.2022.00158_img_0.png
arxiv.2022.00158,RNN-based Approach for Segmentation on ImageNet,"We propose a novel RNN architecture for segmentation. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00158_img_1,data/images/samples/arxiv.2022.00158_img_1.png
arxiv.2022.00158,RNN-based Approach for Segmentation on ImageNet,"We propose a novel RNN architecture for segmentation. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 6%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00158_img_2,data/images/samples/arxiv.2022.00158_img_2.png
arxiv.2023.00159,LSTM-based Approach for Generation on WikiText,"We propose a novel LSTM architecture for generation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 2%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00159_img_0,data/images/samples/arxiv.2023.00159_img_0.png
arxiv.2023.00159,LSTM-based Approach for Generation on WikiText,"We propose a novel LSTM architecture for generation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 2%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00159_img_1,data/images/samples/arxiv.2023.00159_img_1.png
arxiv.2023.00159,LSTM-based Approach for Generation on WikiText,"We propose a novel LSTM architecture for generation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 2%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00159_img_2,data/images/samples/arxiv.2023.00159_img_2.png
arxiv.2020.00160,BERT-based Approach for Detection on COCO,"We propose a novel BERT architecture for detection. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 5%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00160_img_0,data/images/samples/arxiv.2020.00160_img_0.png
arxiv.2020.00160,BERT-based Approach for Detection on COCO,"We propose a novel BERT architecture for detection. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 5%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00160_img_1,data/images/samples/arxiv.2020.00160_img_1.png
arxiv.2020.00160,BERT-based Approach for Detection on COCO,"We propose a novel BERT architecture for detection. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 5%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00160_img_2,data/images/samples/arxiv.2020.00160_img_2.png
arxiv.2021.00161,GPT-based Approach for Translation on WikiText,"We propose a novel GPT architecture for translation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 5%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00161_img_0,data/images/samples/arxiv.2021.00161_img_0.png
arxiv.2021.00161,GPT-based Approach for Translation on WikiText,"We propose a novel GPT architecture for translation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 5%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00161_img_1,data/images/samples/arxiv.2021.00161_img_1.png
arxiv.2021.00161,GPT-based Approach for Translation on WikiText,"We propose a novel GPT architecture for translation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 5%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00161_img_2,data/images/samples/arxiv.2021.00161_img_2.png
arxiv.2022.00162,GAN-based Approach for Detection on MNIST,"We propose a novel GAN architecture for detection. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00162_img_0,data/images/samples/arxiv.2022.00162_img_0.png
arxiv.2022.00162,GAN-based Approach for Detection on MNIST,"We propose a novel GAN architecture for detection. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00162_img_1,data/images/samples/arxiv.2022.00162_img_1.png
arxiv.2022.00162,GAN-based Approach for Detection on MNIST,"We propose a novel GAN architecture for detection. Our method achieves state-of-the-art results on MNIST dataset, improving upon previous approaches by 11%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00162_img_2,data/images/samples/arxiv.2022.00162_img_2.png
arxiv.2023.00163,RNN-based Approach for Generation on COCO,"We propose a novel RNN architecture for generation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 2%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00163_img_0,data/images/samples/arxiv.2023.00163_img_0.png
arxiv.2023.00163,RNN-based Approach for Generation on COCO,"We propose a novel RNN architecture for generation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 2%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00163_img_1,data/images/samples/arxiv.2023.00163_img_1.png
arxiv.2023.00163,RNN-based Approach for Generation on COCO,"We propose a novel RNN architecture for generation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 2%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00163_img_2,data/images/samples/arxiv.2023.00163_img_2.png
arxiv.2020.00164,RNN-based Approach for Classification on CIFAR,"We propose a novel RNN architecture for classification. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 7%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00164_img_0,data/images/samples/arxiv.2020.00164_img_0.png
arxiv.2020.00164,RNN-based Approach for Classification on CIFAR,"We propose a novel RNN architecture for classification. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 7%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00164_img_1,data/images/samples/arxiv.2020.00164_img_1.png
arxiv.2020.00164,RNN-based Approach for Classification on CIFAR,"We propose a novel RNN architecture for classification. Our method achieves state-of-the-art results on CIFAR dataset, improving upon previous approaches by 7%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00164_img_2,data/images/samples/arxiv.2020.00164_img_2.png
arxiv.2021.00165,GAN-based Approach for Translation on COCO,"We propose a novel GAN architecture for translation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 8%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00165_img_0,data/images/samples/arxiv.2021.00165_img_0.png
arxiv.2021.00165,GAN-based Approach for Translation on COCO,"We propose a novel GAN architecture for translation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 8%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00165_img_1,data/images/samples/arxiv.2021.00165_img_1.png
arxiv.2021.00165,GAN-based Approach for Translation on COCO,"We propose a novel GAN architecture for translation. Our method achieves state-of-the-art results on COCO dataset, improving upon previous approaches by 8%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2021.00165_img_2,data/images/samples/arxiv.2021.00165_img_2.png
arxiv.2022.00166,CNN-based Approach for Segmentation on WikiText,"We propose a novel CNN architecture for segmentation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 1%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00166_img_0,data/images/samples/arxiv.2022.00166_img_0.png
arxiv.2022.00166,CNN-based Approach for Segmentation on WikiText,"We propose a novel CNN architecture for segmentation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 1%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00166_img_1,data/images/samples/arxiv.2022.00166_img_1.png
arxiv.2022.00166,CNN-based Approach for Segmentation on WikiText,"We propose a novel CNN architecture for segmentation. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 1%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2022.00166_img_2,data/images/samples/arxiv.2022.00166_img_2.png
arxiv.2023.00167,BERT-based Approach for Detection on ImageNet,"We propose a novel BERT architecture for detection. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 8%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00167_img_0,data/images/samples/arxiv.2023.00167_img_0.png
arxiv.2023.00167,BERT-based Approach for Detection on ImageNet,"We propose a novel BERT architecture for detection. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 8%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00167_img_1,data/images/samples/arxiv.2023.00167_img_1.png
arxiv.2023.00167,BERT-based Approach for Detection on ImageNet,"We propose a novel BERT architecture for detection. Our method achieves state-of-the-art results on ImageNet dataset, improving upon previous approaches by 8%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2023.00167_img_2,data/images/samples/arxiv.2023.00167_img_2.png
arxiv.2020.00168,RNN-based Approach for Classification on WikiText,"We propose a novel RNN architecture for classification. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 12%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00168_img_0,data/images/samples/arxiv.2020.00168_img_0.png
arxiv.2020.00168,RNN-based Approach for Classification on WikiText,"We propose a novel RNN architecture for classification. Our method achieves state-of-the-art results on WikiText dataset, improving upon previous approaches by 12%. We demonstrate the effectiveness through extensive experiments and provide detailed analysis of the model behavior.",arxiv.2020.00168_img_1,data/images/samples/arxiv.2020.00168_img_1.png
