id,title,abstract,categories,authors,year,url,doi,journal_ref,primary_category,update_date
704.2371,Molecular Dynamics Study of a Thermal Expansion Coefficient: Ti Bulk   with an Elastic Minimum Image Method,Linear thermal expansion coefficient (TEC) and specific heat of Ti bulk is investigated by means of molecular dynamics simulation. Elastic Minimum Image Convention of periodic boundary conditions is introduced to allow the bulk to adjust its size according to the new temporarily fixed temperature. The TEC and the specific heat of Ti are compared to the available theoretical and experimental data.,physics.comp-ph physics.atm-clus,"Yakup Hundur, Rainer Hippler and Ziya B. Guvenc",2024,https://arxiv.org/abs/0704.2371,,"Chin. Phys. Lett. 23 (2006), 1068-1071",physics.comp-ph,
704.2409,Multilevel Deconstruction of the In Vivo Behavior of Looped DNA-Protein   Complexes,"Protein-DNA complexes with loops play a fundamental role in a wide variety of cellular processes, ranging from the regulation of DNA transcription to telomere maintenance. As ubiquitous as they are, their precise in vivo properties and their integration into the cellular function still remain largely unexplored. Here, we present a multilevel approach that efficiently connects in both directions molecular properties with cell physiology and use it to characterize the molecular properties of the looped DNA-lac repressor complex while functioning in vivo. The properties we uncover include the presence of two representative conformations of the complex, the stabilization of one conformation by DNA architectural proteins, and precise values of the underlying twisting elastic constants and bending free energies. Incorporation of all this molecular information into gene-regulation models reveals an unprecedented versatility of looped DNA-protein complexes at shaping the properties of gene expression.",q-bio.BM q-bio.SC,Leonor Saiz and Jose M.G. Vilar,2024,https://arxiv.org/abs/0704.2409,10.1371/journal.pone.0000355,PLoS ONE 2(4): e355 (2007),q-bio.BM,
704.2454,Modeling transcription factor binding events to DNA using a random   walker/jumper representation on a 1D/2D lattice with different affinity sites,"Surviving in a diverse environment requires corresponding organism responses. At the cellular level, such adjustment relies on the transcription factors (TFs) which must rapidly find their target sequences amidst a vast amount of non-relevant sequences on DNA molecules. Whether these transcription factors locate their target sites through a 1D or 3D pathway is still a matter of speculation. It has been suggested that the optimum search time is when the protein equally shares its search time between 1D and 3D diffusions. In this paper, we study the above problem using a Monte Carlo simulation by considering a very simple physical model. A 1D strip, representing a DNA, with a number of low affinity sites, corresponding to non-target sites, and high affinity sites, corresponding to target sites, is considered and later extended to a 2D strip. We study the 1D and 3D exploration pathways, and combinations of the two modes by considering three different types of molecules: a walker that randomly walks along the strip with no dissociation; a jumper that represents dissociation and then re-association of a TF with the strip at later time at a distant site; and a hopper that is similar to the jumper but it dissociates and then re-associates at a faster rate than the jumper. We analyze the final probability distribution of molecules for each case and find that TFs can locate their targets fast enough even if they spend 15% of their search time diffusing freely in the solution. This indeed agrees with recent experimental results obtained by Elf et al. 2007 and is in contrast with theoretical expectation.",q-bio.QM q-bio.BM,"Vahid Rezania, Jack Tuszynski, Michael Hendzel",2024,https://arxiv.org/abs/0704.2454,10.1088/1478-3975/4/4/003,"Physical Biology, 4, 256-267 (2007)",q-bio.QM,
704.2474,Observation of Multiple folding Pathways of beta-hairpin Trpzip2 from   Independent Continuous Folding Trajectories,"We report 10 successfully folding events of trpzip2 by molecular dynamics simulation. It is found that the trizip2 can fold into its native state through different zipper pathways, depending on the ways of forming hydrophobic core. We also find a very fast non-zipper pathway. This indicates that there may be no inconsistencies in the current pictures of beta-hairpin folding mechanisms. These pathways occur with different probabilities. zip-out is the most probable one. This may explain the recent experiment that the turn formation is the rate-limiting step for beta-hairpin folding.",q-bio.BM,Changjun Chen and Yi Xiao,2024,https://arxiv.org/abs/0704.2474,,,q-bio.BM,
704.2477,Effective interactions and large-scale diagonalization for quantum dots,"The widely used large-scale diagonalization method using harmonic oscillator basis functions (an instance of the Rayleigh-Ritz method, also called a spectral method, configuration-interaction method, or ``exact diagonalization'' method) is systematically analyzed using results for the convergence of Hermite function series. We apply this theory to a Hamiltonian for a one-dimensional model of a quantum dot. The method is shown to converge slowly, and the non-smooth character of the interaction potential is identified as the main problem with the chosen basis, while on the other hand its important advantages are pointed out. An effective interaction obtained by a similarity transformation is proposed for improving the convergence of the diagonalization scheme, and numerical experiments are performed to demonstrate the improvement. Generalizations to more particles and dimensions are discussed.",cond-mat.str-el nucl-th physics.comp-ph,"Simen Kvaal, Morten Hjorth-Jensen, Halvor Moll Nilsen",2024,https://arxiv.org/abs/0704.2477,10.1103/PhysRevB.76.085421,Phys. Rev. B 76 085421 (2007),cond-mat.str-el,
704.2492,Structural adaptation via $L_p$-norm oracle inequalities,In this paper we study the problem of adaptive estimation of a multivariate function satisfying some structural assumption. We propose a novel estimation procedure that adapts simultaneously to unknown structure and smoothness of the underlying function. The problem of structural adaptation is stated as the problem of selection from a given collection of estimators. We develop a general selection rule and establish for it global oracle inequalities under arbitrary $\rL_p$--losses. These results are applied for adaptive estimation in the additive multi--index model.,math.ST math.PR stat.TH,A. Goldenhsluger and O. Lepski,2024,https://arxiv.org/abs/0704.2492,,,math.ST,
704.25,A universal procedure for aggregating estimators,In this paper we study the aggregation problem that can be formulated as follows. Assume that we have a family of estimators $\mathcal{F}$ built on the basis of available observations. The goal is to construct a new estimator whose risk is as close as possible to that of the best estimator in the family. We propose a general aggregation scheme that is universal in the following sense: it applies for families of arbitrary estimators and a wide variety of models and global risk measures. The procedure is based on comparison of empirical estimates of certain linear functionals with estimates induced by the family $\mathcal{F}$. We derive oracle inequalities and show that they are unimprovable in some sense. Numerical results demonstrate good practical behavior of the procedure.,math.ST stat.TH,Alexander Goldenshluger,2024,https://arxiv.org/abs/0704.2500,10.1214/00-AOS576,"Annals of Statistics 2009, Vol. 37, No. 1, 542-568",math.ST,
704.2547,Inferring DNA sequences from mechanical unzipping data: the   large-bandwidth case,"The complementary strands of DNA molecules can be separated when stretched apart by a force; the unzipping signal is correlated to the base content of the sequence but is affected by thermal and instrumental noise. We consider here the ideal case where opening events are known to a very good time resolution (very large bandwidth), and study how the sequence can be reconstructed from the unzipping data. Our approach relies on the use of statistical Bayesian inference and of Viterbi decoding algorithm. Performances are studied numerically on Monte Carlo generated data, and analytically. We show how multiple unzippings of the same molecule may be exploited to improve the quality of the prediction, and calculate analytically the number of required unzippings as a function of the bandwidth, the sequence content, the elasticity parameters of the unzipped strands.",q-bio.BM cond-mat.stat-mech,"Valentina Baldazzi (LPS), Serena Bradde (LPS), Simona Cocco (LPS),
  Enzo Marinari, Remi Monasson (LPTENS)",2024,https://arxiv.org/abs/0704.2547,10.1103/PhysRevE.75.011904,Phys. Rev. E 75 (2007) 011904,q-bio.BM,
704.2551,Inferring dynamic genetic networks with low order independencies,"In this paper, we propose a novel inference method for dynamic genetic networks which makes it possible to face with a number of time measurements n much smaller than the number of genes p. The approach is based on the concept of low order conditional dependence graph that we extend here in the case of Dynamic Bayesian Networks. Most of our results are based on the theory of graphical models associated with the Directed Acyclic Graphs (DAGs). In this way, we define a minimal DAG G which describes exactly the full order conditional dependencies given the past of the process. Then, to face with the large p and small n estimation case, we propose to approximate DAG G by considering low order conditional independencies. We introduce partial qth order conditional dependence DAGs G(q) and analyze their probabilistic properties. In general, DAGs G(q) differ from DAG G but still reflect relevant dependence facts for sparse networks such as genetic networks. By using this approximation, we set out a non-bayesian inference method and demonstrate the effectiveness of this approach on both simulated and real data analysis. The inference procedure is implemented in the R package 'G1DBN' freely available from the CRAN archive.",math.ST q-bio.QM stat.TH,Sophie L\`ebre (SG),2024,https://arxiv.org/abs/0704.2551,,,math.ST,
704.2644,Joint universal lossy coding and identification of stationary mixing   sources,"The problem of joint universal source coding and modeling, treated in the context of lossless codes by Rissanen, was recently generalized to fixed-rate lossy coding of finitely parametrized continuous-alphabet i.i.d. sources. We extend these results to variable-rate lossy block coding of stationary ergodic sources and show that, for bounded metric distortion measures, any finitely parametrized family of stationary sources satisfying suitable mixing, smoothness and Vapnik-Chervonenkis learnability conditions admits universal schemes for joint lossy source coding and identification. We also give several explicit examples of parametric sources satisfying the regularity conditions.",cs.IT cs.LG math.IT,Maxim Raginsky,2024,https://arxiv.org/abs/0704.2644,,,cs.IT,
704.2668,Supervised Feature Selection via Dependence Estimation,"We introduce a framework for filtering features that employs the Hilbert-Schmidt Independence Criterion (HSIC) as a measure of dependence between the features and the labels. The key idea is that good features should maximise such dependence. Feature selection for various supervised learning problems (including classification and regression) is unified under this framework, and the solutions can be approximated using a backward-elimination algorithm. We demonstrate the usefulness of our method on both artificial and real world datasets.",cs.LG,"Le Song, Alex Smola, Arthur Gretton, Karsten Borgwardt, Justin Bedo",2024,https://arxiv.org/abs/0704.2668,,,cs.LG,
704.27,The aqueous and crystalline forms of L-alanine zwitterion,"The structural properties of L-alanine amino acid in aqueous solution and in crystalline phase have been studied by means of density-functional electronic-structure and molecular dynamics simulations. The solvated zwitterionic structure of L-alanine (+NH3-C2H4-COO-) was systematically compared to the structure of its zwitterionic crystalline analogue acquired from both computer simulations and experiments. It turns out that the structural properties of an alanine molecule in aqueous solution can differ significantly from those in crystalline phase, these differences being mainly attributed to hydrogen bonding interactions. In particular, we found that the largest difference between the two alanine forms can be seen for the orientation and bond lengths of the carboxylate (COO-) group: in aqueous solution the C-O bond lengths appear to strongly correlate with the number of water molecules which form hydrogen bonds with the COO- group. Furthermore, the hydrogen bond lengths are shorter and the hydrogen bond angles are larger for L-alanine in water as compared to crystal. Overall, our findings strongly suggest that the generally accepted approach of extending the structural information acquired from crystallographic data to a L-alanine molecule in aqueous solution should be used with caution.",physics.bio-ph physics.chem-ph physics.comp-ph,"Ivan Degtyarenko, Karl J. Jalkanen, Andrey A. Gurtovenko and Risto M.
  Nieminen",2024,https://arxiv.org/abs/0704.2700,,,physics.bio-ph,
704.2826,Analytic crossing probabilities for certain barriers by Brownian motion,"We calculate crossing probabilities and one-sided last exit time densities for a class of moving barriers on an interval $[0,T]$ via Schwartz distributions. We derive crossing probabilities and first hitting time densities for another class of barriers on $[0,T]$ by proving a Schwartz distribution version of the method of images. Analytic expressions for crossing probabilities and related densities are given for new explicit and semi-explicit barriers.",math.PR math.FA math.ST stat.TH,Nabil Kahale,2024,https://arxiv.org/abs/0704.2826,10.1214/07-AAP488,"Annals of Applied Probability 2008, Vol. 18, No. 4, 1424-1440",math.PR,
704.2964,Fourier Analysis of Biological Evolution: Concept of Selection Moment,"Secondary structure elements of many protein families exhibit differential conservation on their opposing faces. Amphipathic helices and beta-sheets by definition possess this property, and play crucial functional roles. This type of evolutionary trajectory of a protein family is usually critical to the functions of the protein family, as well as in creating functions within subfamilies. That is, differential conservation maintains properties of a protein structure related to its orientation, and that are important in packing, recognition, and catalysis. Here I define and formulate a new concept, called the selection moment, that detects this evolutionary process in protein sequences. A treatment of its various applications is detailed.",q-bio.BM q-bio.QM,Ashok Palaniappan,2024,https://arxiv.org/abs/0704.2964,,,q-bio.BM,
704.3023,Fermions in the pseudoparticle approach,"The pseudoparticle approach is a numerical technique to compute path integrals without discretizing spacetime. The basic idea is to integrate over those field configurations, which can be represented by a sum of a fixed number of localized building blocks (pseudoparticles). In a couple of previous papers we have successfully applied the pseudoparticle approach to pure SU(2) Yang-Mills theory. In this work we discuss how to incorporate fermionic fields in the pseudoparticle approach. To test our method, we compute the phase diagram of the 1+1-dimensional Gross-Neveu model in the large-N limit.",hep-lat hep-ph physics.comp-ph,Marc Wagner,2024,https://arxiv.org/abs/0704.3023,10.1103/PhysRevD.76.076002,"Phys.Rev.D76:076002,2007",hep-lat,
704.3054,On bounds and algorithms for frequency synchronization for collaborative   communication systems,"Cooperative diversity systems are wireless communication systems designed to exploit cooperation among users to mitigate the effects of multipath fading. In fairly general conditions, it has been shown that these systems can achieve the diversity order of an equivalent MISO channel and, if the node geometry permits, virtually the same outage probability can be achieved as that of the equivalent MISO channel for a wide range of applicable SNR. However, much of the prior analysis has been performed under the assumption of perfect timing and frequency offset synchronization. In this paper, we derive the estimation bounds and associated maximum likelihood estimators for frequency offset estimation in a cooperative communication system. We show the benefit of adaptively tuning the frequency of the relay node in order to reduce estimation error at the destination. We also derive an efficient estimation algorithm, based on the correlation sequence of the data, which has mean squared error close to the Cramer-Rao Bound.",stat.AP math.ST stat.TH,"Peter A. Parker, Patrick Mitran, Daniel W. Bliss, and Vahid Tarokh",2024,https://arxiv.org/abs/0704.3054,10.1109/TSP.2008.924799,,stat.AP,
704.3155,Geometrical properties of local dynamics in Hamiltonian systems: the   Generalized Alignment Index (GALI) method,"We investigate the detailed dynamics of multidimensional Hamiltonian systems by studying the evolution of volume elements formed by unit deviation vectors about their orbits. The behavior of these volumes is strongly influenced by the regular or chaotic nature of the motion, the number of deviation vectors, their linear (in)dependence and the spectrum of Lyapunov exponents. The different time evolution of these volumes can be used to identify rapidly and efficiently the nature of the dynamics, leading to the introduction of quantities that clearly distinguish between chaotic behavior and quasiperiodic motion on $N$-dimensional tori. More specifically we introduce the Generalized Alignment Index of order $k$ (GALI$_k$) as the volume of a generalized parallelepiped, whose edges are $k$ initially linearly independent unit deviation vectors from the studied orbit whose magnitude is normalized to unity at every time step. The GALI$_k$ is a generalization of the Smaller Alignment Index (SALI) (GALI$_2$ $\propto$ SALI). However, GALI$_k$ provides significantly more detailed information on the local dynamics, allows for a faster and clearer distinction between order and chaos than SALI and works even in cases where the SALI method is inconclusive.",nlin.CD math-ph math.DS math.MP math.SG physics.acc-ph physics.class-ph physics.comp-ph,"Ch. Skokos, T.C. Bountis and Ch. Antonopoulos",2024,https://arxiv.org/abs/0704.3155,10.1016/j.physd.2007.04.004,,nlin.CD,
704.3157,Experimenting with recursive queries in database and logic programming   systems,"This paper considers the problem of reasoning on massive amounts of (possibly distributed) data. Presently, existing proposals show some limitations: {\em (i)} the quantity of data that can be handled contemporarily is limited, due to the fact that reasoning is generally carried out in main-memory; {\em (ii)} the interaction with external (and independent) DBMSs is not trivial and, in several cases, not allowed at all; {\em (iii)} the efficiency of present implementations is still not sufficient for their utilization in complex reasoning tasks involving massive amounts of data. This paper provides a contribution in this setting; it presents a new system, called DLV$^{DB}$, which aims to solve these problems. Moreover, the paper reports the results of a thorough experimental analysis we have carried out for comparing our system with several state-of-the-art systems (both logic and databases) on some classical deductive problems; the other tested systems are: LDL++, XSB, Smodels and three top-level commercial DBMSs. DLV$^{DB}$ significantly outperforms even the commercial Database Systems on recursive queries. To appear in Theory and Practice of Logic Programming (TPLP)",cs.AI cs.DB,"Giorgio Terracina, Nicola Leone, Vincenzino Lio, Claudio Panetta",2024,https://arxiv.org/abs/0704.3157,,,cs.AI,
704.3221,Multiple pattern matching: A Markov chain approach,"RNA motifs typically consist of short, modular patterns that include base pairs formed within and between modules. Estimating the abundance of these patterns is of fundamental importance for assessing the statistical significance of matches in genomewide searches, and for predicting whether a given function has evolved many times in different species or arose from a single common ancestor. In this manuscript, we review in an integrated and self-contained manner some basic concepts of automata theory, generating functions and transfer matrix methods that are relevant to pattern analysis in biological sequences. We formalize, in a general framework, the concept of Markov chain embedding to analyze patterns in random strings produced by a memoryless source. This conceptualization, together with the capability of automata to recognize complicated patterns, allows a systematic analysis of problems related to the occurrence and frequency of patterns in random strings. The applications we present focus on the concept of synchronization of automata, as well as automata used to search for a finite number of keywords (including sets of patterns generated according to base pairing rules) in a general text.",math.PR math.CO math.ST q-bio.GN q-bio.QM stat.TH,"Manuel Lladser, M. D. Betterton, Rob Knight",2024,https://arxiv.org/abs/0704.3221,,,math.PR,
704.3223,Coupling of transverse and longitudinal response in stiff polymers,"The time-dependent transverse response of stiff polymers, represented as weakly-bending wormlike chains (WLCs), is well-understood on the linear level, where transverse degrees of freedom evolve independently from the longitudinal ones. We show that, beyond a characteristic time scale, the nonlinear coupling of transverse and longitudinal motion in an inextensible WLC significantly weakens the polymer response compared to the widely used linear response predictions. The corresponding feedback mechanism is rationalized by scaling arguments and quantified by a multiple scale approach that exploits an inherent separation of transverse and longitudinal correlation length scales. Crossover scaling laws and exact analytical and numerical solutions for characteristic response quantities are derived for different experimentally relevant setups. Our findings are applicable to cytoskeletal filaments as well as DNA under tension.",cond-mat.soft q-bio.BM,Benedikt Obermayer and Oskar Hallatschek,2024,https://arxiv.org/abs/0704.3223,10.1103/PhysRevLett.99.098302,Phys. Rev. Lett. 99 (2007) 098302,cond-mat.soft,
704.3239,A general approach to few-cycle intense laser interactions with complex   atoms,"A general {\it ab-initio} and non-perturbative method to solve the time-dependent Schr\""odinger equation (TDSE) for the interaction of a strong attosecond laser pulse with a general atom, i.e., beyond the models of quasi-one-electron or quasi-two-electron targets, is described. The field-free Hamiltonian and the dipole matrices are generated using a flexible $B$-spline $R$-matrix method. This numerical implementation enables us to construct term-dependent, non-orthogonal sets of one-electron orbitals for the bound and continuum electrons. The solution of the TDSE is propagated in time using the Arnoldi-Lanczos method, which does not require the diagonalization of any large matrices. The method is illustrated by an application to the multi-photon excitation and ionization of Ne atoms. Good agreement with $R$-matrix Floquet calculations for the generalized cross sections for two-photon ionization is achieved.",physics.atom-ph physics.comp-ph,"X. Guan, O. Zatsarinny, K. Bartschat, B.I. Schneider, J. Feist, C.J.
  Noble",2024,https://arxiv.org/abs/0704.3239,10.1103/PhysRevA.76.053411,"Physical Review A 76 (2007), 053411",physics.atom-ph,
704.3273,Forward and non-forward symplectic integrators in solving classical   dynamics problems,"Forward time step integrators are splitting algorithms with only positive splitting coefficients. When used in solving physical evolution equations, these positive coefficients correspond to positive time steps. Forward algorithms are essential for solving time-irreversible equations that cannot be evolved using backward time steps. However, forward integrators are also better in solving time-reversible equations of classical dynamics by tracking as closely as possible the physical trajectory. This work compares in detail various forward and non-forward fourth-order integrators using three, fourth, five and six force evaluations. In the case of solving the 2D Kepler orbit, all non-forward integrators are optimized by simply minimizing the size of their backward time steps.",physics.comp-ph physics.class-ph,Siu A. Chin,2024,https://arxiv.org/abs/0704.3273,,,physics.comp-ph,
704.3281,Reduced bias nonparametric lifetime density and hazard estimation,"Kernel-based nonparametric hazard rate estimation is considered with a special class of infinite-order kernels that achieves favorable bias and mean square error properties. A fully automatic and adaptive implementation of a density and hazard rate estimator is proposed for randomly right censored data. Careful selection of the bandwidth in the proposed estimators yields estimates that are more efficient in terms of overall mean squared error performance, and in some cases achieves a nearly parametric convergence rate. Additionally, rapidly converging bandwidth estimates are presented for use in second-order kernels to supplement such kernel-based methods in hazard rate estimation. Simulations illustrate the improved accuracy of the proposed estimator against other nonparametric estimators of the density and hazard function. A real data application is also presented on survival data from 13,166 breast carcinoma patients.",math.ST stat.TH,Arthur Berg and Dimitris N Politis and Kagba Suaray and Hui Zeng,2024,https://arxiv.org/abs/0704.3281,,,math.ST,
704.3304,On the Marginal Distributions of Stationary AR(1) Sequences,"In this note we correct an omission in our paper (Satheesh and Sandhya, 2005) in defining semi-selfdecomposable laws and also show with examples that the marginal distributions of a stationary AR(1) process need not even be infinitely divisible.",math.PR math.ST stat.TH,S Satheesh and E Sandhya,2024,https://arxiv.org/abs/0704.3304,,,math.PR,
704.3359,Direct Optimization of Ranking Measures,"Web page ranking and collaborative filtering require the optimization of sophisticated performance measures. Current Support Vector approaches are unable to optimize them directly and focus on pairwise comparisons instead. We present a new approach which allows direct optimization of the relevant loss functions. This is achieved via structured estimation in Hilbert spaces. It is most related to Max-Margin-Markov networks optimization of multivariate performance measures. Key to our approach is that during training the ranking problem can be viewed as a linear assignment problem, which can be solved by the Hungarian Marriage algorithm. At test time, a sort operation is sufficient, as our algorithm assigns a relevance score to every (document, query) pair. Experiments show that the our algorithm is fast and that it works very well.",cs.IR cs.AI,Quoc Le and Alexander Smola,2024,https://arxiv.org/abs/0704.3359,,,cs.IR,
704.3365,Wang-Landau molecular dynamics technique to search for low-energy   conformational space of proteins,"Multicanonical molecular dynamics (MD) is a powerful technique for sampling conformations on rugged potential surfaces such as protein. However, it is notoriously difficult to estimate the multicanonical temperature effectively. Wang and Landau developed a convenient method for estimating the density of states based on a multicanonical Monte Carlo method. In their method, the density of states is calculated autonomously during a simulation. In this paper we develop a set of techniques to effectively apply the Wang-Landau method to MD simulations. In the multicanonical MD, the estimation of the derivative of the density of states is critical. In order to estimate it accurately, we devise two original improvements. First, the correction for the density of states is made smooth by using the Gaussian distribution obtained by a short canonical simulation. Second, an approximation is applied to the derivative, which is based on the Gaussian distribution and the multiple weighted histogram technique. A test of this method was performed with small polypeptides, Met-enkephalin and Trp-cage, and it is demonstrated that Wang-Landau MD is consistent with replica exchange MD but can sample much larger conformational space.",physics.comp-ph physics.bio-ph,"Takehiro Nagasima, Akira R. Kinjo, Takashi Mitsui, Ken Nishikawa",2024,https://arxiv.org/abs/0704.3365,10.1103/PhysRevE.75.066706,"Phys. Rev. E 75, 066706 (2007)",physics.comp-ph,
704.3376,Flow of autonomous traffic on a single multi-lane street,"We investigate the behaviour of an original traffic model. The model considers a single multi-lane street, populated by autonomous vehicles directed from either end to the other. Lanes have no intrinsic directionality, and the vehicles are inserted at random at either end and any lane. Collision avoidance is fully automatic and, to enhance the transport capacity of the street, vehicles form_trains_ in which they may travel at high speed quite close to the vehicle in front.   We report on the transit times for vehicles under a wide variety of conditions: vehicle insertion probability & imbalance and their maximum speed distribution. We also outline an interesting feature of the model, that the complex interactions of many vehicles are considerably more powerful than a simple ""keep left"" directive which each vehicle should obey.",physics.comp-ph physics.soc-ph,Federico Polito and Fergal Dalton,2024,https://arxiv.org/abs/0704.3376,,,physics.comp-ph,
704.3395,General-Purpose Computing on a Semantic Network Substrate,"This article presents a model of general-purpose computing on a semantic network substrate. The concepts presented are applicable to any semantic network representation. However, due to the standards and technological infrastructure devoted to the Semantic Web effort, this article is presented from this point of view. In the proposed model of computing, the application programming interface, the run-time program, and the state of the computing virtual machine are all represented in the Resource Description Framework (RDF). The implementation of the concepts presented provides a practical computing paradigm that leverages the highly-distributed and standardized representational-layer of the Semantic Web.",cs.AI cs.PL,Marko A. Rodriguez,2024,https://arxiv.org/abs/0704.3395,,"Emergent Web Intelligence: Advanced Semantic Technologies,
  Advanced Information and Knowledge Processing series, Springer-Verlag, pages
  57-104, ISBN:978-1-84996-076-2, June 2010",cs.AI,
704.3433,Bayesian approach to rough set,This paper proposes an approach to training rough set models using Bayesian framework trained using Markov Chain Monte Carlo (MCMC) method. The prior probabilities are constructed from the prior knowledge that good rough set models have fewer rules. Markov Chain Monte Carlo sampling is conducted through sampling in the rough set granule space and Metropolis algorithm is used as an acceptance criteria. The proposed method is tested to estimate the risk of HIV given demographic data. The results obtained shows that the proposed approach is able to achieve an average accuracy of 58% with the accuracy varying up to 66%. In addition the Bayesian rough set give the probabilities of the estimated HIV status as well as the linguistic rules describing how the demographic parameters drive the risk of HIV.,cs.AI,Tshilidzi Marwala and Bodie Crossingham,2024,https://arxiv.org/abs/0704.3433,,,cs.AI,
704.3453,An Adaptive Strategy for the Classification of G-Protein Coupled   Receptors,"One of the major problems in computational biology is the inability of existing classification models to incorporate expanding and new domain knowledge. This problem of static classification models is addressed in this paper by the introduction of incremental learning for problems in bioinformatics. Many machine learning tools have been applied to this problem using static machine learning structures such as neural networks or support vector machines that are unable to accommodate new information into their existing models. We utilize the fuzzy ARTMAP as an alternate machine learning system that has the ability of incrementally learning new data as it becomes available. The fuzzy ARTMAP is found to be comparable to many of the widespread machine learning systems. The use of an evolutionary strategy in the selection and combination of individual classifiers into an ensemble system, coupled with the incremental learning ability of the fuzzy ARTMAP is proven to be suitable as a pattern classifier. The algorithm presented is tested using data from the G-Coupled Protein Receptors Database and shows good accuracy of 83%. The system presented is also generally applicable, and can be used in problems in genomics and proteomics.",cs.AI q-bio.QM,"S. Mohamed, D. Rubin, and T. Marwala",2024,https://arxiv.org/abs/0704.3453,,,cs.AI,
704.3515,Comparing Robustness of Pairwise and Multiclass Neural-Network Systems   for Face Recognition,"Noise, corruptions and variations in face images can seriously hurt the performance of face recognition systems. To make such systems robust, multiclass neuralnetwork classifiers capable of learning from noisy data have been suggested. However on large face data sets such systems cannot provide the robustness at a high level. In this paper we explore a pairwise neural-network system as an alternative approach to improving the robustness of face recognition. In our experiments this approach is shown to outperform the multiclass neural-network system in terms of the predictive accuracy on the face images corrupted by noise.",cs.AI,"J. Uglov, V. Schetinin, C. Maple",2024,https://arxiv.org/abs/0704.3515,10.1155/2008/468693,,cs.AI,
704.3551,Modelling diffusional transport in the interphase cell nucleus,"In this paper a lattice model for diffusional transport of particles in the interphase cell nucleus is proposed. Dense networks of chromatin fibers are created by three different methods: randomly distributed, non-interconnected obstacles, a random walk chain model, and a self avoiding random walk chain model with persistence length. By comparing a discrete and a continuous version of the random walk chain model, we demonstrate that lattice discretization does not alter particle diffusion. The influence of the 3D geometry of the fiber network on the particle diffusion is investigated in detail, while varying occupation volume, chain length, persistence length and walker size. It is shown that adjacency of the monomers, the excluded volume effect incorporated in the self avoiding random walk model, and, to a lesser extent, the persistence length, affect particle diffusion. It is demonstrated how the introduction of the effective chain occupancy, which is a convolution of the geometric chain volume with the walker size, eliminates the conformational effects of the network on the diffusion, i.e., when plotting the diffusion coefficient as a function of the effective chain volume, the data fall onto a master curve.",physics.bio-ph physics.comp-ph,"Annika Wedemeier, Holger Merlitz, Chen-Xu Wu, and J\""org Langowski",2024,https://arxiv.org/abs/0704.3551,10.1063/1.2753158,,physics.bio-ph,
704.3635,Rough Sets Computations to Impute Missing Data,"Many techniques for handling missing data have been proposed in the literature. Most of these techniques are overly complex. This paper explores an imputation technique based on rough set computations. In this paper, characteristic relations are introduced to describe incompletely specified decision tables.It is shown that the basic rough set idea of lower and upper approximations for incompletely specified decision tables may be defined in a variety of different ways. Empirical results obtained using real data are given and they provide a valuable and promising insight to the problem of missing data. Missing data were predicted with an accuracy of up to 99%.",cs.CV cs.IR,Fulufhelo Vincent Nelwamondo and Tshilidzi Marwala,2024,https://arxiv.org/abs/0704.3635,,,cs.CV,
704.3649,Quantile and Probability Curves Without Crossing,"This paper proposes a method to address the longstanding problem of lack of monotonicity in estimation of conditional and structural quantile functions, also known as the quantile crossing problem. The method consists in sorting or monotone rearranging the original estimated non-monotone curve into a monotone rearranged curve. We show that the rearranged curve is closer to the true quantile curve in finite samples than the original curve, establish a functional delta method for rearrangement-related operators, and derive functional limit theory for the entire rearranged curve and its functionals. We also establish validity of the bootstrap for estimating the limit law of the the entire rearranged curve and its functionals. Our limit results are generic in that they apply to every estimator of a monotone econometric function, provided that the estimator satisfies a functional central limit theorem and the function satisfies some smoothness conditions. Consequently, our results apply to estimation of other econometric functions with monotonicity restrictions, such as demand, production, distribution, and structural distribution functions. We illustrate the results with an application to estimation of structural quantile functions using data on Vietnam veteran status and earnings.",stat.ME econ.EM math.ST stat.TH,"Victor Chernozhukov (MIT), Ivan Fernandez-Val (Boston University),
  Alfred Galichon (Ecole Polytechnique)",2024,https://arxiv.org/abs/0704.3649,10.3982/ECTA7880,Econometrica (2010) 78 (3): 1093-1125,stat.ME,
704.3686,Improving Estimates of Monotone Functions by Rearrangement,"Suppose that a target function is monotonic, namely, weakly increasing, and an original estimate of the target function is available, which is not weakly increasing. Many common estimation methods used in statistics produce such estimates. We show that these estimates can always be improved with no harm using rearrangement techniques: The rearrangement methods, univariate and multivariate, transform the original estimate to a monotonic estimate, and the resulting estimate is closer to the true curve in common metrics than the original estimate. We illustrate the results with a computational example and an empirical example dealing with age-height growth charts.",stat.ME econ.EM math.ST stat.TH,"Victor Chernozhukov (MIT), Ivan Fernandez-Val (Boston University),
  Alfred Galichon (Harvard University)",2024,https://arxiv.org/abs/0704.3686,,,stat.ME,
